

*******************************************************************************
Ephemeris / WWW_USER Sun Jan 11 21:45:37 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: OCO-2 (spacecraft) (-140059)    {source: OCO-2}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2024-Feb-02 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Feb-09 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260109.p260407
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JAN-09. PREDICTS-> 2026-APR-06
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460346.386805556, A.D. 2024-Feb-05 21:17:00.0000,  1.456101705964618E+03,  1.224562276337013E+03,  6.811892838500757E+03, -6.860006077040122E+00,  2.897108669368431E+00,  9.410168817591101E-01,
2460346.387500000, A.D. 2024-Feb-05 21:18:00.0000,  1.041839836712832E+03,  1.395786484247994E+03,  6.854537484803446E+03, -6.944070621215703E+00,  2.808446198328083E+00,  4.799973309742352E-01,
2460346.388194445, A.D. 2024-Feb-05 21:19:00.0000,  6.233735684451536E+02,  1.561349075835306E+03,  6.869454190259107E+03, -7.000107389829719E+00,  2.708451396805859E+00,  1.706236530827931E-02,
2460346.388888889, A.D. 2024-Feb-05 21:20:00.0000,  2.023917513731009E+02,  1.720582031507734E+03,  6.856583863124657E+03, -7.027895422786041E+00,  2.597528800498961E+00, -4.459266043917233E-01,
2460346.389583333, A.D. 2024-Feb-05 21:21:00.0000, -2.194068636692018E+02,  1.872842903922565E+03,  6.815979108654476E+03, -7.027325689351088E+00,  2.476126014064304E+00, -9.071088575798388E-01,
2460346.390277778, A.D. 2024-Feb-05 21:22:00.0000, -6.403203501051157E+02,  2.017517350510783E+03,  6.747803978642252E+03, -6.998401352133953E+00,  2.344731979559905E+00, -1.364631317353557E+00,
2460346.390972222, A.D. 2024-Feb-05 21:23:00.0000, -1.058650336164593E+03,  2.154021558581747E+03,  6.652333305268873E+03, -6.941237694672098E+00,  2.203875126832422E+00, -1.816655458379708E+00,
2460346.391666667, A.D. 2024-Feb-05 21:24:00.0000, -1.472708721053655E+03,  2.281804555999237E+03,  6.529951622063701E+03, -6.856061715481178E+00,  2.054121407629689E+00, -2.261364166973331E+00,
2460346.392361111, A.D. 2024-Feb-05 21:25:00.0000, -1.880824356830276E+03,  2.400350400504418E+03,  6.381151674899978E+03, -6.743211387819123E+00,  1.896072213869834E+00, -2.696968550721810E+00,
2460346.393055555, A.D. 2024-Feb-05 21:26:00.0000, -2.281349675736896E+03,  2.509180240695094E+03,  6.206532526179255E+03, -6.603134580952314E+00,  1.730362179538836E+00, -3.121714693610141E+00,
2460346.393750000, A.D. 2024-Feb-05 21:27:00.0000, -2.672667242634261E+03,  2.607854241688883E+03,  6.006797255577374E+03, -6.436387635466642E+00,  1.557656864932875E+00, -3.533890350708288E+00,
2460346.394444444, A.D. 2024-Feb-05 21:28:00.0000, -3.053196211434999E+03,  2.695973368342812E+03,  5.782750261223229E+03, -6.243633582490915E+00,  1.378650321773685E+00, -3.931831573265990E+00,
2460346.395138889, A.D. 2024-Feb-05 21:29:00.0000, -3.421398663858520E+03,  2.773181018843319E+03,  5.535294165799229E+03, -6.025639994630549E+00,  1.194062537862966E+00, -4.313929251495240E+00,
2460346.395833333, A.D. 2024-Feb-05 21:30:00.0000, -3.775785808014573E+03,  2.839164501403247E+03,  5.265426332946839E+03, -5.783276455169230E+00,  1.004636760574987E+00, -4.678635558087588E+00,
2460346.396527778, A.D. 2024-Feb-05 21:31:00.0000, -4.114924013494208E+03,  2.893656346787050E+03,  4.974235000511372E+03, -5.517511631768746E+00,  8.111366995499818E-01, -5.024470270987980E+00,
2460346.397222222, A.D. 2024-Feb-05 21:32:00.0000, -4.437440658825334E+03,  2.936435449446191E+03,  4.662895038591414E+03, -5.229409941565419E+00,  6.143436104298254E-01, -5.350026949297547E+00,
2460346.397916667, A.D. 2024-Feb-05 21:33:00.0000, -4.742029766399349E+03,  2.967328030208781E+03,  4.332663342069508E+03, -4.920127796261112E+00,  4.150532633305068E-01, -5.653978931625268E+00,
2460346.398611111, A.D. 2024-Feb-05 21:34:00.0000, -5.027457399359775E+03,  2.986208413751856E+03,  3.984873869278957E+03, -4.590909418531708E+00,  2.140728019108922E-01, -5.935085121971109E+00,
2460346.399305556, A.D. 2024-Feb-05 21:35:00.0000, -5.292566794523021E+03,  2.992999614507464E+03,  3.620932340681287E+03, -4.243082224779700E+00,  1.221750130247079E-02, -6.192195524509758E+00,
2460346.400000000, A.D. 2024-Feb-05 21:36:00.0000, -5.536283205232873E+03,  2.987673725227775E+03,  3.242310613852088E+03, -3.878051773851837E+00, -1.896925642746026E-01, -6.424256485647556E+00,
2460346.400694444, A.D. 2024-Feb-05 21:37:00.0000, -5.757618428184017E+03,  2.970252103165116E+03,  2.850540753650459E+03, -3.497296286704180E+00, -3.908359307606837E-01, -6.630315599614056E+00,
2460346.401388889, A.D. 2024-Feb-05 21:38:00.0000, -5.955674988726991E+03,  2.940805349712090E+03,  2.447208819121307E+03, -3.102360747967847E+00, -5.903932143325514E-01, -6.809526232761759E+00,
2460346.402083333, A.D. 2024-Feb-05 21:39:00.0000, -6.129649960019775E+03,  2.899453080388238E+03,  2.033948391384167E+03, -2.694850606765889E+00, -7.875506238100081E-01, -6.961151621784598E+00,
2460346.402777778, A.D. 2024-Feb-05 21:40:00.0000, -6.278838392637031E+03,  2.846363483243391E+03,  1.612433869428263E+03, -2.276425100752824E+00, -9.815034946642203E-01, -7.084568502288611E+00,
2460346.403472222, A.D. 2024-Feb-05 21:41:00.0000, -6.402636332895929E+03,  2.781752665056039E+03,  1.184373563285903E+03, -1.848790233975623E+00, -1.171459821981541E+00, -7.179270226576499E+00,
2460346.404166667, A.D. 2024-Feb-05 21:42:00.0000, -6.500543410198082E+03,  2.705883786117204E+03,  7.515026164269649E+02, -1.413691445572491E+00, -1.356643768209624E+00, -7.244869333114155E+00,
2460346.404861111, A.D. 2024-Feb-05 21:43:00.0000, -6.572164976102838E+03,  2.619065985879898E+03,  3.155757913318363E+02, -9.729060123135701E-01, -1.536299120444654E+00, -7.281099534866054E+00,
2460346.405555556, A.D. 2024-Feb-05 21:44:00.0000, -6.617213780603732E+03,  2.521653103292046E+03, -1.216398459997677E+02, -5.282352333468466E-01, -1.709692671456453E+00, -7.287817099406230E+00,
2460346.406250000, A.D. 2024-Feb-05 21:45:00.0000, -6.635511174133867E+03,  2.414042197185302E+03, -5.583723054213258E+02, -8.149645005554837E-02, -1.876117498626850E+00, -7.265001600289003E+00,
2460346.406944444, A.D. 2024-Feb-05 21:46:00.0000, -6.626987827122762E+03,  2.296671873629932E+03, -9.928520777025967E+02,  3.654850424944893E-01, -2.034896115508794E+00, -7.212756026420356E+00,
2460346.407638889, A.D. 2024-Feb-05 21:47:00.0000, -6.591683962403462E+03,  2.170020428653737E+03, -1.423319526538877E+03,  8.108841335651545E-01, -2.185383471795702E+00, -7.131306243906256E+00,
2460346.408333333, A.D. 2024-Feb-05 21:48:00.0000, -6.529749099355676E+03,  2.034603816128974E+03, -1.848032228681584E+03,  1.252884023972149E+00, -2.326969779097513E+00, -7.020999812847890E+00,
2460346.409027778, A.D. 2024-Feb-05 21:49:00.0000, -6.441441312294989E+03,  1.890973451923570E+03, -2.265272223768608E+03,  1.689684282231193E+00, -2.459083142012028E+00, -6.882304169577846E+00,
2460346.409722222, A.D. 2024-Feb-05 21:50:00.0000, -6.327126009204867E+03,  1.739713866566809E+03, -2.673353136311887E+03,  2.119508770515534E+00, -2.581191976498092E+00, -6.715804192654559E+00,
2460346.410416667, A.D. 2024-Feb-05 21:51:00.0000, -6.187274240384388E+03,  1.581440219669054E+03, -3.070627133635320E+03,  2.540613383710391E+00, -2.692807200429828E+00, -6.522199178332133E+00,
2460346.411111111, A.D. 2024-Feb-05 21:52:00.0000, -6.022460549878672E+03,  1.416795690143713E+03, -3.455491685317559E+03,  2.951293548378632E+00, -2.793484184355045E+00, -6.302299257989227E+00,
2460346.411805556, A.D. 2024-Feb-05 21:53:00.0000, -5.833360385608802E+03,  1.246448756893294E+03, -3.826396091832538E+03,  3.349891432999357E+00, -2.882824453802573E+00, -6.057021295949299E+00,
2460346.412500000, A.D. 2024-Feb-05 21:54:00.0000, -5.620747086864446E+03,  1.071090385032554E+03, -4.181847752547403E+03,  3.734802826268500E+00, -2.960477137887336E+00, -5.787384311094748E+00,
2460346.413194444, A.D. 2024-Feb-05 21:55:00.0000, -5.385488470220919E+03,  8.914311329294403E+02, -4.520418145964199E+03,  4.104483646380203E+00, -3.026140162347196E+00, -5.494504469546697E+00,
2460346.413888889, A.D. 2024-Feb-05 21:56:00.0000, -5.128543036956165E+03,  7.081981953528903E+02, -4.840748498012377E+03,  4.457456050849098E+00, -3.079561188415756E+00, -5.179589698363674E+00,
2460346.414583333, A.D. 2024-Feb-05 21:57:00.0000, -4.850955826648349E+03,  5.221323978352825E+02, -5.141555117240789E+03,  4.792314123378522E+00, -3.120538301997714E+00, -4.843933971658695E+00,
2460346.415277778, A.D. 2024-Feb-05 21:58:00.0000, -4.553853942821799E+03,  3.339851570025548E+02, -5.421634378844452E+03,  5.107729121311245E+00, -3.148920460383350E+00, -4.488911320743438E+00,
2460346.415972222, A.D. 2024-Feb-05 21:59:00.0000, -4.238441777278156E+03,  1.445154211156682E+02, -5.679867342523125E+03,  5.402454274105466E+00, -3.164607706144074E+00, -4.115969618913976E+00,
2460346.416666667, A.D. 2024-Feb-05 22:00:00.0000, -3.905995960117157E+03, -4.551339557201300E+01, -5.915223992132765E+03,  5.675329129850568E+00, -3.167551159830926E+00, -3.726624189374348E+00,
2460346.417361111, A.D. 2024-Feb-05 22:01:00.0000, -3.557860062442082E+03, -2.353364717796853E+02, -6.126767087897130E+03,  5.925283452884774E+00, -3.157752804609235E+00, -3.322451281662186E+00,
2460346.418055556, A.D. 2024-Feb-05 22:02:00.0000, -3.195439078397053E+03, -4.241906194415410E+02, -6.313655624537171E+03,  6.151340680928183E+00, -3.135265076976813E+00, -2.905081457941184E+00,
2460346.418750000, A.D. 2024-Feb-05 22:03:00.0000, -2.820193712542237E+03, -6.113172940434545E+02, -6.475147891005190E+03,  6.352620954657877E+00, -3.100190278220211E+00, -2.476192925829290E+00,
2460346.419444445, A.D. 2024-Feb-05 22:04:00.0000, -2.433634497692740E+03, -7.959655647464824E+02, -6.610604129544300E+03,  6.528343736213379E+00, -3.052679821271113E+00, -2.037504849230482E+00,
2460346.420138889, A.D. 2024-Feb-05 22:05:00.0000, -2.037315767286946E+03, -9.773950348511883E+02, -6.719488793506996E+03,  6.677830035654740E+00, -2.992933327156730E+00, -1.590770663138809E+00,
2460346.420833333, A.D. 2024-Feb-05 22:06:00.0000, -1.632829505171580E+03, -1.154878703976813E+03, -6.801372404750157E+03,  6.800504265861375E+00, -2.921197584335069E+00, -1.137771412795844E+00,
2460346.421527778, A.D. 2024-Feb-05 22:07:00.0000, -1.221799094459680E+03, -1.327705764083192E+03, -6.855933012477706E+03,  6.895895746755483E+00, -2.837765382922578E+00, -6.803091321213341E-01,
2460346.422222222, A.D. 2024-Feb-05 22:08:00.0000, -8.058729858933539E+02, -1.495184322131894E+03, -6.882957256141643E+03,  6.963639879095980E+00, -2.742974234225457E+00, -2.202002712006079E-01,
2460346.422916667, A.D. 2024-Feb-05 22:09:00.0000, -3.867183049866554E+02, -1.656644042749048E+03, -6.882341035461835E+03,  7.003479006488399E+00, -2.637204984153874E+00,  2.407308220077286E-01,
2460346.423611111, A.D. 2024-Feb-05 22:10:00.0000,  3.398558381149775E+01, -1.811438704705024E+03, -6.854089790820291E+03,  7.015262981798925E+00, -2.520880327114967E+00,  7.006583645180058E-01,
2460346.424305555, A.D. 2024-Feb-05 22:11:00.0000,  4.545535385468007E+02, -1.958948665353525E+03, -6.798318397274538E+03,  6.998949450981486E+00, -2.394463224940149E+00,  1.157761547590156E+00,
2460346.425000000, A.D. 2024-Feb-05 22:12:00.0000,  8.733011101115897E+02, -2.098583227405146E+03, -6.715250675258927E+03,  6.954603863584802E+00, -2.258455233368573E+00,  1.610230896545019E+00,
2460346.425694444, A.D. 2024-Feb-05 22:13:00.0000,  1.288551005168709E+03, -2.229782902466893E+03, -6.605218520783136E+03,  6.882399215078948E+00, -2.113394736739190E+00,  2.056274586296130E+00,
2460346.426388889, A.D. 2024-Feb-05 22:14:00.0000,  1.698639525589626E+03, -2.352021565811115E+03, -6.468660657621925E+03,  6.782615521826406E+00, -1.959855089811534E+00,  2.494124718031563E+00,
2460346.427083333, A.D. 2024-Feb-05 22:15:00.0000,  2.101922968215483E+03, -2.464808496711725E+03, -6.306121013702323E+03,  6.655639025200019E+00, -1.798442664223663E+00,  2.922043561509692E+00,
2460346.427777778, A.D. 2024-Feb-05 22:16:00.0000,  2.496783968399900E+03, -2.567690298502931E+03, -6.118246723706152E+03,  6.501961117250867E+00, -1.629794796023149E+00,  3.338329765499580E+00,
2460346.428472222, A.D. 2024-Feb-05 22:17:00.0000,  2.881637770278845E+03, -2.660252692300003E+03, -5.905785759831814E+03,  6.322176976601733E+00, -1.454577630002694E+00,  3.741324536110614E+00,
2460346.429166667, A.D. 2024-Feb-05 22:18:00.0000,  3.254938405916086E+03, -2.742122178052980E+03, -5.669584192799487E+03,  6.116983900099406E+00, -1.273483856329339E+00,  4.129417779069717E+00,
2460346.429861111, A.D. 2024-Feb-05 22:19:00.0000,  3.615184764552952E+03, -2.812967556347586E+03, -5.410583085549286E+03,  5.887179313335704E+00, -1.087230335156602E+00,  4.501054197690845E+00,
2460346.430555556, A.D. 2024-Feb-05 22:20:00.0000,  3.960926532138183E+03, -2.872501304132145E+03, -5.129815022723938E+03,  5.633658441586351E+00, -8.965556055781050E-01,  4.854739333446193E+00,
2460346.431250000, A.D. 2024-Feb-05 22:21:00.0000,  4.290769980200400E+03, -2.920480797368205E+03, -4.828400279963380E+03,  5.357411622114387E+00, -7.022172764029360E-01,  5.189045530900628E+00,
2460346.431944444, A.D. 2024-Feb-05 22:22:00.0000,  4.603383582003782E+03, -2.956709373499773E+03, -4.507542638286275E+03,  5.059521239213739E+00, -5.049892977826886E-01,  5.502617803503584E+00,
2460346.432638889, A.D. 2024-Feb-05 22:23:00.0000,  4.897503432863351E+03, -2.981037226637168E+03, -4.168524850389987E+03,  4.741158264857149E+00, -3.056591146540253E-01,  5.794179571560888E+00,
2460346.433333333, A.D. 2024-Feb-05 22:24:00.0000,  5.171938450549520E+03, -2.993362128476616E+03, -3.812703767558195E+03,  4.403578390359264E+00, -1.050247052221884E-01,  6.062538238837778E+00,
2460346.434027778, A.D. 2024-Feb-05 22:25:00.0000,  5.425575330946237E+03, -2.993629968244392E+03, -3.441505137997877E+03,  4.048117738024080E+00,  9.610848977003261E-02,  6.306590569878803E+00,
2460346.434722222, A.D. 2024-Feb-05 22:26:00.0000,  5.657383233599696E+03, -2.981835105377059E+03, -3.056418089801467E+03,  3.676188146238569E+00,  2.969307385467133E-01,  6.525327826457266E+00,
2460346.435416667, A.D. 2024-Feb-05 22:27:00.0000,  5.866418171559359E+03, -2.958020529235346E+03, -2.658989314298158E+03,  3.289272026784543E+00,  4.966312793504093E-01,  6.717840618753903E+00,
2460346.436111111, A.D. 2024-Feb-05 22:28:00.0000,  6.051827080011721E+03, -2.922277820901980E+03, -2.250816968268713E+03,  2.888916799127409E+00,  6.944016570315850E-01,  6.883323425051431E+00,
2460346.436805556, A.D. 2024-Feb-05 22:29:00.0000,  6.212851538680086E+03, -2.874746913029439E+03, -1.833544316283982E+03,  2.476728912927125E+00,  8.894391184836021E-01,  7.021078733028529E+00,
2460346.437500000, A.D. 2024-Feb-05 22:30:00.0000,  6.348831123831614E+03, -2.815615644774999E+03, -1.408853137223165E+03,  2.054367476814725E+00,  1.080950047738161E+00,  7.130520756214660E+00,
2460346.438194444, A.D. 2024-Feb-05 22:31:00.0000,  6.459206367010513E+03, -2.745119110073146E+03, -9.784569217630203E+02,  1.623537518381693E+00,  1.268153419322420E+00,  7.211178680859123E+00,
2460346.438888889, A.D. 2024-Feb-05 22:32:00.0000,  6.543521299305204E+03, -2.663538798830464E+03, -5.440938902285532E+02,  1.185982907122896E+00,  1.450284246625902E+00,  7.262699401367284E+00,
2460346.439583333, A.D. 2024-Feb-05 22:33:00.0000,  6.601425562043814E+03, -2.571201532063124E+03, -1.075198625893141E+02,  7.434789785452940E-01,  1.626597000600357E+00,  7.284849706514546E+00,
2460346.440277778, A.D. 2024-Feb-05 22:34:00.0000,  6.632676067272791E+03, -2.468478193503641E+03,  3.294989854911134E+02,  2.978249036007145E-01,  1.796368973175673E+00,  7.277517883775949E+00,
2460346.440972222, A.D. 2024-Feb-05 22:35:00.0000,  6.637138194170995E+03, -2.355782261752557E+03,  7.651934448576494E+02, -1.491641471738158E-01,  1.958903559360593E+00,  7.240714715181661E+00,
2460346.441666667, A.D. 2024-Feb-05 22:36:00.0000,  6.614786510638764E+03, -2.233568148609632E+03,  1.197798636220311E+03, -5.956649910845853E-01,  2.113533432130895E+00,  7.174573844966162E+00,
2460346.442361111, A.D. 2024-Feb-05 22:37:00.0000,  6.565705012621140E+03, -2.102329350754461E+03,  1.625561376592639E+03, -1.039854515243710E+00,  2.259623584895523E+00,  7.079351506736358E+00,
2460346.443055556, A.D. 2024-Feb-05 22:38:00.0000,  6.490086877212148E+03, -1.962596423426616E+03,  2.046747510224004E+03, -1.479917793854848E+00,  2.396574217559731E+00,  6.955425605732485E+00,
2460346.443750000, A.D. 2024-Feb-05 22:39:00.0000,  6.388233729172904E+03, -1.814934786146558E+03,  2.459649165399065E+03, -1.914056180642622E+00,  2.523823443942258E+00,  6.803294159773317E+00,
2460346.444444444, A.D. 2024-Feb-05 22:40:00.0000,  6.260554424105979E+03, -1.659942371793770E+03,  2.862591898919527E+03, -2.340495316514478E+00,  2.640849800502675E+00,  6.623573110435457E+00,
2460346.445138889, A.D. 2024-Feb-05 22:41:00.0000,  6.107563355088857E+03, -1.498247131489477E+03,  3.253941690996319E+03, -2.757492994038694E+00,  2.747174538931147E+00,  6.416993523687303E+00,
2460346.445833333, A.D. 2024-Feb-05 22:42:00.0000,  5.929878293006941E+03, -1.330504408697826E+03,  3.632111754640915E+03, -3.163346822991745E+00,  2.842363688068942E+00,  6.184398206365442E+00,
2460346.446527778, A.D. 2024-Feb-05 22:43:00.0000,  5.728217774073201E+03, -1.157394196743092E+03,  3.995569125418780E+03, -3.556401644982952E+00,  2.926029873776688E+00,  5.926737771343165E+00,
2460346.447222222, A.D. 2024-Feb-05 22:44:00.0000,  5.503398051015525E+03, -9.796182945311657E+02,  4.342840999565692E+03, -3.935056649874037E+00,  2.997833888652852E+00,  5.645066189824195E+00,
2460346.447916667, A.D. 2024-Feb-05 22:45:00.0000,  5.256329627099830E+03, -7.978973756543169E+02,  4.672520790915000E+03, -4.297772152220118E+00,  3.057486006828674E+00,  5.340535873754026E+00,
2460346.448611111, A.D. 2024-Feb-05 22:46:00.0000,  4.988013394494875E+03, -6.129679862508096E+02,  4.983273879773388E+03, -4.643075992079153E+00,  3.104747042328011E+00,  5.014392334770532E+00,
2460346.449305556, A.D. 2024-Feb-05 22:47:00.0000,  4.699536400440582E+03, -4.255794869901770E+02,  5.273843029746379E+03, -4.969569531067473E+00,  3.139429152585092E+00,  4.667968468346094E+00,
2460346.450000000, A.D. 2024-Feb-05 22:48:00.0000,  4.392067266238427E+03, -2.364909543745248E+02,  5.543053451477255E+03, -5.275933221261908E+00,  3.161396391570673E+00,  4.302678512782942E+00,
2460346.450694445, A.D. 2024-Feb-05 22:49:00.0000,  4.066851285232377E+03, -4.646805620160194E+01,  5.789817495252966E+03, -5.560931731247322E+00,  3.170565019507925E+00,  3.920011732528484E+00,
2460346.451388889, A.D. 2024-Feb-05 22:50:00.0000,  3.725205226701630E+03,  1.437200844503318E+02,  6.013138957374832E+03, -5.823418620065609E+00,  3.166903578297645E+00,  3.521525873942696E+00,
2460346.452083333, A.D. 2024-Feb-05 22:51:00.0000,  3.368511872960494E+03,  3.333040229584706E+02,  6.212116988025442E+03, -6.062340555837860E+00,  3.150432743466415E+00,  3.108840439274759E+00,
2460346.452777778, A.D. 2024-Feb-05 22:52:00.0000,  2.998214316988993E+03,  5.215171115458470E+02,  6.385949591026245E+03, -6.276741081222779E+00,  3.121224964668282E+00,  2.683629821330764E+00,
2460346.453472222, A.D. 2024-Feb-05 22:53:00.0000,  2.615810047642539E+03,  7.075985900099811E+02,  6.533936708323126E+03, -6.465763932486791E+00,  3.079403907494420E+00,  2.247616337307267E+00,
2460346.454166667, A.D. 2024-Feb-05 22:54:00.0000,  2.222844848960963E+03,  8.907966372529322E+02,  6.655482884221085E+03, -6.628655922671835E+00,  3.025143709580034E+00,  1.802563195719572E+00,
2460346.454861111, A.D. 2024-Feb-05 22:55:00.0000,  1.820906539372631E+03,  1.070371372856056E+03,  6.750099506287186E+03, -6.764769402071277E+00,  2.958668063766072E+00,  1.350267425478228E+00,
2460346.455555555, A.D. 2024-Feb-05 22:56:00.0000,  1.411618575732255E+03,  1.245597798694878E+03,  6.817406621439246E+03, -6.873564310915549E+00,  2.880249140414589E+00,  8.925527911830531E-01,
2460346.456250000, A.D. 2024-Feb-05 22:57:00.0000,  9.966335462004388E+02,  1.415768671291445E+03,  6.857134327036611E+03, -6.954609839825953E+00,  2.790206359947554E+00,  4.312627138255398E-01,
2460346.456944444, A.D. 2024-Feb-05 22:58:00.0000,  5.776265750346698E+02,  1.580197296230619E+03,  6.869123737800835E+03, -7.007585713253368E+00,  2.688905025349146E+00, -3.174678846800649E-02,
2460346.457638889, A.D. 2024-Feb-05 22:59:00.0000,  1.562886614770094E+02,  1.738220236506617E+03,  6.853327530144283E+03, -7.032283109857806E+00,  2.576754822823699E+00, -4.946141290621778E-01,
